Day, Vps (kappa=0.2), Vel-ps II, Vel-ps III, Vel-ps IV, Vel-ps V, Vel-ps VI, Vel-ps VII, Vel-ps VIII, Vel-ps IX, Vel-ps X, Vel-ps XI, Vel-ps XII, Vel-ps XIII, Vel-ps XIV, Vel-ps XV, Vel-ps XVI, Vel-ps XVII, Vel-ps XVIII, Vel-ps XIX, Vel-ps XX, Vel-ps XXI, Vel-ps XXII, Vel-ps XXIII, Vel-ps XXIV, Vel-ps XXV, Vel-ps XXVI, Vel-ps XXVII, Vel-ps XXVIII, Vel-ps XXIX, Tau-ps II, Tau-ps III, Tau-ps IV, Tau-ps V, Tau-ps VI, Tau-ps VII, Tau-ps VIII, Tau-ps IX, Tau-ps X, Tau-ps XI, Tau-ps XII, Tau-ps XIII, Tau-ps XIV, Tau-ps XV, Tau-ps XVI, Tau-ps XVII, Tau-ps XVIII, Tau-ps XIX, Tau-ps XX, Tau-ps XXI, Tau-ps XXII, Tau-ps XXIII, Tau-ps XXIV, Tau-ps XXV, Tau-ps XXVI, Tau-ps XXVII, Tau-ps XXVIII, Tau-ps XXIX
0.25, 3.872e+09, 3.264e+09, 3.463e+09, 3.577e+09, 3.651e+09, 3.712e+09, 3.761e+09, 3.798e+09, 3.829e+09, 3.860e+09, 3.884e+09, 3.903e+09, 3.927e+09, 3.939e+09, 3.958e+09, 3.970e+09, 3.989e+09, 4.001e+09, 4.007e+09, 4.020e+09, 4.032e+09, 4.038e+09, 4.050e+09, 4.057e+09, 4.063e+09, 4.075e+09, 4.081e+09, 4.087e+09, 4.093e+09, 1.480e+04, 2.960e+04, 4.441e+04, 5.921e+04, 7.401e+04, 8.881e+04, 1.036e+05, 1.184e+05, 1.332e+05, 1.480e+05, 1.628e+05, 1.776e+05, 1.924e+05, 2.072e+05, 2.220e+05, 2.368e+05, 2.516e+05, 2.664e+05, 2.812e+05, 2.960e+05, 3.108e+05, 3.256e+05, 3.405e+05, 3.553e+05, 3.701e+05, 3.849e+05, 3.997e+05, 4.145e+05
0.50, 3.508e+09, 2.884e+09, 3.068e+09, 3.184e+09, 3.264e+09, 3.328e+09, 3.380e+09, 3.423e+09, 3.463e+09, 3.493e+09, 3.524e+09, 3.553e+09, 3.577e+09, 3.596e+09, 3.620e+09, 3.639e+09, 3.651e+09, 3.669e+09, 3.688e+09, 3.700e+09, 3.712e+09, 3.725e+09, 3.737e+09, 3.749e+09, 3.761e+09, 3.768e+09, 3.780e+09, 3.792e+09, 3.798e+09, 3.823e+03, 7.645e+03, 1.147e+04, 1.529e+04, 1.911e+04, 2.294e+04, 2.676e+04, 3.058e+04, 3.440e+04, 3.823e+04, 4.205e+04, 4.587e+04, 4.970e+04, 5.352e+04, 5.734e+04, 6.116e+04, 6.499e+04, 6.881e+04, 7.263e+04, 7.645e+04, 8.028e+04, 8.410e+04, 8.792e+04, 9.175e+04, 9.557e+04, 9.939e+04, 1.032e+05, 1.070e+05
0.75, 3.282e+09, 2.669e+09, 2.853e+09, 2.960e+09, 3.033e+09, 3.099e+09, 3.150e+09, 3.193e+09, 3.230e+09, 3.264e+09, 3.294e+09, 3.322e+09, 3.346e+09, 3.367e+09, 3.389e+09, 3.411e+09, 3.429e+09, 3.444e+09, 3.463e+09, 3.478e+09, 3.490e+09, 3.505e+09, 3.518e+09, 3.528e+09, 3.541e+09, 3.553e+09, 3.565e+09, 3.577e+09, 3.583e+09, 1.750e+03, 3.500e+03, 5.250e+03, 7.000e+03, 8.751e+03, 1.050e+04, 1.225e+04, 1.400e+04, 1.575e+04, 1.750e+04, 1.925e+04, 2.100e+04, 2.275e+04, 2.450e+04, 2.625e+04, 2.800e+04, 2.975e+04, 3.150e+04, 3.325e+04, 3.500e+04, 3.675e+04, 3.850e+04, 4.025e+04, 4.200e+04, 4.375e+04, 4.550e+04, 4.725e+04, 4.900e+04
1.00, 3.120e+09, 2.514e+09, 2.701e+09, 2.809e+09, 2.884e+09, 2.944e+09, 2.989e+09, 3.029e+09, 3.068e+09, 3.103e+09, 3.135e+09, 3.160e+09, 3.184e+09, 3.206e+09, 3.227e+09, 3.245e+09, 3.264e+09, 3.282e+09, 3.297e+09, 3.312e+09, 3.328e+09, 3.340e+09, 3.355e+09, 3.367e+09, 3.380e+09, 3.392e+09, 3.401e+09, 3.414e+09, 3.423e+09, 1.012e+03, 2.023e+03, 3.035e+03, 4.046e+03, 5.058e+03, 6.069e+03, 7.081e+03, 8.092e+03, 9.104e+03, 1.012e+04, 1.113e+04, 1.214e+04, 1.315e+04, 1.416e+04, 1.517e+04, 1.618e+04, 1.720e+04, 1.821e+04, 1.922e+04, 2.023e+04, 2.124e+04, 2.225e+04, 2.327e+04, 2.428e+04, 2.529e+04, 2.630e+04, 2.731e+04, 2.832e+04
1.25, 2.993e+09, 2.391e+09, 2.582e+09, 2.690e+09, 2.768e+09, 2.825e+09, 2.873e+09, 2.916e+09, 2.950e+09, 2.979e+09, 3.005e+09, 3.030e+09, 3.056e+09, 3.080e+09, 3.102e+09, 3.122e+09, 3.141e+09, 3.157e+09, 3.172e+09, 3.187e+09, 3.202e+09, 3.215e+09, 3.230e+09, 3.242e+09, 3.251e+09, 3.264e+09, 3.276e+09, 3.285e+09, 3.297e+09, 6.637e+02, 1.327e+03, 1.991e+03, 2.655e+03, 3.319e+03, 3.982e+03, 4.646e+03, 5.310e+03, 5.974e+03, 6.637e+03, 7.301e+03, 7.965e+03, 8.629e+03, 9.292e+03, 9.956e+03, 1.062e+04, 1.128e+04, 1.195e+04, 1.261e+04, 1.327e+04, 1.394e+04, 1.460e+04, 1.527e+04, 1.593e+04, 1.659e+04, 1.726e+04, 1.792e+04, 1.858e+04
1.50, 2.898e+09, 2.290e+09, 2.482e+09, 2.593e+09, 2.669e+09, 2.729e+09, 2.778e+09, 2.818e+09, 2.853e+09, 2.884e+09, 2.914e+09, 2.938e+09, 2.960e+09, 2.980e+09, 2.999e+09, 3.016e+09, 3.033e+09, 3.051e+09, 3.068e+09, 3.085e+09, 3.099e+09, 3.114e+09, 3.127e+09, 3.141e+09, 3.150e+09, 3.163e+09, 3.175e+09, 3.184e+09, 3.193e+09, 4.716e+02, 9.432e+02, 1.415e+03, 1.886e+03, 2.358e+03, 2.830e+03, 3.301e+03, 3.773e+03, 4.245e+03, 4.716e+03, 5.188e+03, 5.659e+03, 6.131e+03, 6.603e+03, 7.074e+03, 7.546e+03, 8.018e+03, 8.489e+03, 8.961e+03, 9.432e+03, 9.904e+03, 1.038e+04, 1.085e+04, 1.132e+04, 1.179e+04, 1.226e+04, 1.273e+04, 1.321e+04
1.75, 2.812e+09, 2.205e+09, 2.397e+09, 2.508e+09, 2.588e+09, 2.647e+09, 2.696e+09, 2.737e+09, 2.774e+09, 2.804e+09, 2.830e+09, 2.856e+09, 2.874e+09, 2.901e+09, 2.921e+09, 2.939e+09, 2.955e+09, 2.970e+09, 2.984e+09, 2.998e+09, 3.010e+09, 3.024e+09, 3.036e+09, 3.050e+09, 3.062e+09, 3.074e+09, 3.086e+09, 3.097e+09, 3.108e+09, 3.539e+02, 7.078e+02, 1.062e+03, 1.416e+03, 1.770e+03, 2.123e+03, 2.477e+03, 2.831e+03, 3.185e+03, 3.539e+03, 3.893e+03, 4.247e+03, 4.601e+03, 4.955e+03, 5.309e+03, 5.662e+03, 6.016e+03, 6.370e+03, 6.724e+03, 7.078e+03, 7.432e+03, 7.786e+03, 8.140e+03, 8.494e+03, 8.848e+03, 9.202e+03, 9.555e+03, 9.909e+03
2.00, 2.739e+09, 2.129e+09, 2.323e+09, 2.437e+09, 2.514e+09, 2.577e+09, 2.625e+09, 2.666e+09, 2.701e+09, 2.733e+09, 2.761e+09, 2.787e+09, 2.809e+09, 2.829e+09, 2.849e+09, 2.867e+09, 2.884e+09, 2.901e+09, 2.917e+09, 2.931e+09, 2.944e+09, 2.956e+09, 2.968e+09, 2.979e+09, 2.989e+09, 2.999e+09, 3.010e+09, 3.019e+09, 3.029e+09, 2.763e+02, 5.526e+02, 8.289e+02, 1.105e+03, 1.382e+03, 1.658e+03, 1.934e+03, 2.210e+03, 2.487e+03, 2.763e+03, 3.039e+03, 3.316e+03, 3.592e+03, 3.868e+03, 4.145e+03, 4.421e+03, 4.697e+03, 4.973e+03, 5.250e+03, 5.526e+03, 5.802e+03, 6.079e+03, 6.355e+03, 6.631e+03, 6.908e+03, 7.184e+03, 7.460e+03, 7.736e+03
2.25, 2.673e+09, 2.063e+09, 2.256e+09, 2.369e+09, 2.452e+09, 2.510e+09, 2.561e+09, 2.603e+09, 2.638e+09, 2.669e+09, 2.698e+09, 2.723e+09, 2.747e+09, 2.769e+09, 2.788e+09, 2.806e+09, 2.822e+09, 2.838e+09, 2.853e+09, 2.867e+09, 2.881e+09, 2.892e+09, 2.907e+09, 2.919e+09, 2.931e+09, 2.941e+09, 2.951e+09, 2.960e+09, 2.970e+09, 2.223e+02, 4.446e+02, 6.669e+02, 8.892e+02, 1.111e+03, 1.334e+03, 1.556e+03, 1.778e+03, 2.001e+03, 2.223e+03, 2.445e+03, 2.667e+03, 2.890e+03, 3.112e+03, 3.334e+03, 3.557e+03, 3.779e+03, 4.001e+03, 4.224e+03, 4.446e+03, 4.668e+03, 4.890e+03, 5.113e+03, 5.335e+03, 5.557e+03, 5.780e+03, 6.002e+03, 6.224e+03
2.50, 2.615e+09, 2.005e+09, 2.199e+09, 2.313e+09, 2.391e+09, 2.454e+09, 2.503e+09, 2.546e+09, 2.582e+09, 2.614e+09, 2.642e+09, 2.667e+09, 2.690e+09, 2.712e+09, 2.732e+09, 2.750e+09, 2.768e+09, 2.784e+09, 2.799e+09, 2.812e+09, 2.825e+09, 2.838e+09, 2.850e+09, 2.862e+09, 2.873e+09, 2.884e+09, 2.895e+09, 2.906e+09, 2.916e+09, 1.831e+02, 3.662e+02, 5.493e+02, 7.324e+02, 9.155e+02, 1.099e+03, 1.282e+03, 1.465e+03, 1.648e+03, 1.831e+03, 2.014e+03, 2.197e+03, 2.380e+03, 2.563e+03, 2.746e+03, 2.929e+03, 3.113e+03, 3.296e+03, 3.479e+03, 3.662e+03, 3.845e+03, 4.028e+03, 4.211e+03, 4.394e+03, 4.577e+03, 4.760e+03, 4.943e+03, 5.127e+03
